	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
15987	Achillea millefolium	2273041	1111	Seedbank density	Seedbank density	0.0	1/m2
15995	Achillea millefolium	2273042	159	Seedbank type	Seedbank type	transient	
16003	Achillea millefolium	2273042	1111	Seedbank density	Seedbank density	0.0	1/m2
16011	Achillea millefolium	2273043	159	Seedbank type	Seedbank type	transient	
16019	Achillea millefolium	2273043	1111	Seedbank density	Seedbank density	0.0	1/m2
16027	Achillea millefolium	2273044	159	Seedbank type	Seedbank type	transient	
16035	Achillea millefolium	2273044	1111	Seedbank density	Seedbank density	0.0	1/m2
16043	Achillea millefolium	2273045	159	Seedbank type	Seedbank type	transient	
16051	Achillea millefolium	2273045	1111	Seedbank density	Seedbank density	0.0	1/m2
16059	Achillea millefolium	2273046	159	Seedbank type	Seedbank type	transient	
16067	Achillea millefolium	2273046	1111	Seedbank density	Seedbank density	0.0	1/m2
16075	Achillea millefolium	2273047	159	Seedbank type	Seedbank type	transient	
16091	Achillea millefolium	2273048	159	Seedbank type	Seedbank type	transient	
16099	Achillea millefolium	2273048	1111	Seedbank density	Seedbank density	0.0	1/m2
16095	Achillea millefolium	2273048	2807	Seedbank number of layers	Seedbank number of layers	2.0	1/plant
16096	Achillea millefolium	2273048	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	50.0	mm
16107	Achillea millefolium	2273049	159	Seedbank type	Seedbank type	transient	
16111	Achillea millefolium	2273049	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16112	Achillea millefolium	2273049	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	100.0	mm
16122	Achillea millefolium	2273050	159	Seedbank type	Seedbank type	transient	
16130	Achillea millefolium	2273050	1111	Seedbank density	Seedbank density	0.0	1/m2
16138	Achillea millefolium	2273051	159	Seedbank type	Seedbank type	transient	
16146	Achillea millefolium	2273051	1111	Seedbank density	Seedbank density	0.0	1/m2
16154	Achillea millefolium	2273052	159	Seedbank type	Seedbank type	transient	
16162	Achillea millefolium	2273052	1111	Seedbank density	Seedbank density	0.0	1/m2
16170	Achillea millefolium	2273053	159	Seedbank type	Seedbank type	transient	
16178	Achillea millefolium	2273053	1111	Seedbank density	Seedbank density	0.0	1/m2
16186	Achillea millefolium	2273054	159	Seedbank type	Seedbank type	transient	
16194	Achillea millefolium	2273054	1111	Seedbank density	Seedbank density	0.0	1/m2
16202	Achillea millefolium	2273055	159	Seedbank type	Seedbank type	transient	
16210	Achillea millefolium	2273055	1111	Seedbank density	Seedbank density	0.0	1/m2
16218	Achillea millefolium	2273056	159	Seedbank type	Seedbank type	transient	
16226	Achillea millefolium	2273056	1111	Seedbank density	Seedbank density	0.0	1/m2
16222	Achillea millefolium	2273056	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16223	Achillea millefolium	2273056	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	65.0	mm
16225	Achillea millefolium	2273056	2809	Seedbank duration	Seedbank duration (month)	18.0	month
16234	Achillea millefolium	2273057	159	Seedbank type	Seedbank type	transient	
16242	Achillea millefolium	2273057	1111	Seedbank density	Seedbank density	0.0	1/m2
16250	Achillea millefolium	2273058	159	Seedbank type	Seedbank type	transient	
16258	Achillea millefolium	2273058	1111	Seedbank density	Seedbank density	0.0	1/m2
16254	Achillea millefolium	2273058	2807	Seedbank number of layers	Seedbank number of layers	2.0	1/plant
16255	Achillea millefolium	2273058	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	50.0	mm
16257	Achillea millefolium	2273058	2809	Seedbank duration	Seedbank duration (month)	14.0	month
16266	Achillea millefolium	2273059	159	Seedbank type	Seedbank type	transient	
16274	Achillea millefolium	2273059	1111	Seedbank density	Seedbank density	0.0	1/m2
16282	Achillea millefolium	2273060	159	Seedbank type	Seedbank type	transient	
16290	Achillea millefolium	2273060	1111	Seedbank density	Seedbank density	0.0	1/m2
16298	Achillea millefolium	2273061	159	Seedbank type	Seedbank type	transient	
16302	Achillea millefolium	2273061	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16303	Achillea millefolium	2273061	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	100.0	mm
16304	Achillea millefolium	2273061	2809	Seedbank duration	Seedbank duration (month)	4.0	month
16312	Achillea millefolium	2273062	159	Seedbank type	Seedbank type	transient	
16326	Achillea millefolium	2273063	159	Seedbank type	Seedbank type	transient	
16340	Achillea millefolium	2273064	159	Seedbank type	Seedbank type	transient	
16354	Achillea millefolium	2273065	159	Seedbank type	Seedbank type	transient	
16368	Achillea millefolium	2273066	159	Seedbank type	Seedbank type	transient	
16382	Achillea millefolium	2273067	159	Seedbank type	Seedbank type	transient	
16396	Achillea millefolium	2273068	159	Seedbank type	Seedbank type	transient	
16400	Achillea millefolium	2273068	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16401	Achillea millefolium	2273068	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	60.0	mm
16403	Achillea millefolium	2273068	2809	Seedbank duration	Seedbank duration (month)	17.0	month
16411	Achillea millefolium	2273069	159	Seedbank type	Seedbank type	transient	
16418	Achillea millefolium	2273069	1111	Seedbank density	Seedbank density	0.0	1/m2
16426	Achillea millefolium	2273070	159	Seedbank type	Seedbank type	transient	
16433	Achillea millefolium	2273070	1111	Seedbank density	Seedbank density	0.0	1/m2
16441	Achillea millefolium	2273071	159	Seedbank type	Seedbank type	transient	
16448	Achillea millefolium	2273071	1111	Seedbank density	Seedbank density	0.0	1/m2
16456	Achillea millefolium	2273072	159	Seedbank type	Seedbank type	transient	
16463	Achillea millefolium	2273072	1111	Seedbank density	Seedbank density	0.0	1/m2
16471	Achillea millefolium	2273073	159	Seedbank type	Seedbank type	transient	
16478	Achillea millefolium	2273073	1111	Seedbank density	Seedbank density	0.0	1/m2
16477	Achillea millefolium	2273073	2809	Seedbank duration	Seedbank duration (month)	8.0	month
16486	Achillea millefolium	2273074	159	Seedbank type	Seedbank type	transient	
16493	Achillea millefolium	2273074	1111	Seedbank density	Seedbank density	0.0	1/m2
16501	Achillea millefolium	2273075	159	Seedbank type	Seedbank type	transient	
16508	Achillea millefolium	2273075	1111	Seedbank density	Seedbank density	0.0	1/m2
16516	Achillea millefolium	2273076	159	Seedbank type	Seedbank type	transient	
16523	Achillea millefolium	2273076	1111	Seedbank density	Seedbank density	0.0	1/m2
16531	Achillea millefolium	2273077	159	Seedbank type	Seedbank type	transient	
16538	Achillea millefolium	2273077	1111	Seedbank density	Seedbank density	3.0	1/m2
16535	Achillea millefolium	2273077	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16546	Achillea millefolium	2273078	159	Seedbank type	Seedbank type	transient	
16553	Achillea millefolium	2273078	1111	Seedbank density	Seedbank density	0.0	1/m2
16561	Achillea millefolium	2273079	159	Seedbank type	Seedbank type	transient	
16568	Achillea millefolium	2273079	1111	Seedbank density	Seedbank density	0.0	1/m2
16565	Achillea millefolium	2273079	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16576	Achillea millefolium	2273080	159	Seedbank type	Seedbank type	transient	
16583	Achillea millefolium	2273080	1111	Seedbank density	Seedbank density	0.0	1/m2
16580	Achillea millefolium	2273080	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16582	Achillea millefolium	2273080	2809	Seedbank duration	Seedbank duration (month)	10.0	month
16591	Achillea millefolium	2273081	159	Seedbank type	Seedbank type	transient	
16598	Achillea millefolium	2273081	1111	Seedbank density	Seedbank density	0.0	1/m2
16595	Achillea millefolium	2273081	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16597	Achillea millefolium	2273081	2809	Seedbank duration	Seedbank duration (month)	4.0	month
16606	Achillea millefolium	2273082	159	Seedbank type	Seedbank type	transient	
16612	Achillea millefolium	2273082	1111	Seedbank density	Seedbank density	0.0	1/m2
16620	Achillea millefolium	2273083	159	Seedbank type	Seedbank type	transient	
16628	Achillea millefolium	2273083	1111	Seedbank density	Seedbank density	0.0	1/m2
16624	Achillea millefolium	2273083	2807	Seedbank number of layers	Seedbank number of layers	4.0	1/plant
16625	Achillea millefolium	2273083	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	30.0	mm
16627	Achillea millefolium	2273083	2809	Seedbank duration	Seedbank duration (month)	15.0	month
16636	Achillea millefolium	2273084	159	Seedbank type	Seedbank type	transient	
16643	Achillea millefolium	2273084	1111	Seedbank density	Seedbank density	0.0	1/m2
16640	Achillea millefolium	2273084	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16642	Achillea millefolium	2273084	2809	Seedbank duration	Seedbank duration (month)	6.0	month
16651	Achillea millefolium	2273085	159	Seedbank type	Seedbank type	transient	
16659	Achillea millefolium	2273085	1111	Seedbank density	Seedbank density	0.0	1/m2
16655	Achillea millefolium	2273085	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16656	Achillea millefolium	2273085	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	50.0	mm
16658	Achillea millefolium	2273085	2809	Seedbank duration	Seedbank duration (month)	9.0	month
16667	Achillea millefolium	2273086	159	Seedbank type	Seedbank type	transient	
16675	Achillea millefolium	2273086	1111	Seedbank density	Seedbank density	0.0	1/m2
16671	Achillea millefolium	2273086	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16672	Achillea millefolium	2273086	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	85.0	mm
16674	Achillea millefolium	2273086	2809	Seedbank duration	Seedbank duration (month)	4.0	month
16683	Achillea millefolium	2273087	159	Seedbank type	Seedbank type	transient	
16691	Achillea millefolium	2273087	1111	Seedbank density	Seedbank density	0.0	1/m2
16699	Achillea millefolium	2273088	159	Seedbank type	Seedbank type	transient	
16707	Achillea millefolium	2273088	1111	Seedbank density	Seedbank density	0.0	1/m2
16715	Achillea millefolium	2273089	159	Seedbank type	Seedbank type	transient	
16723	Achillea millefolium	2273089	1111	Seedbank density	Seedbank density	0.0	1/m2
16719	Achillea millefolium	2273089	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
16722	Achillea millefolium	2273089	2809	Seedbank duration	Seedbank duration (month)	3.0	month
16731	Achillea millefolium	2273090	159	Seedbank type	Seedbank type	transient	
16739	Achillea millefolium	2273090	1111	Seedbank density	Seedbank density	0.0	1/m2
16747	Achillea millefolium	2273151	159	Seedbank type	Seedbank type	long-term persistent	
16755	Achillea millefolium	2273151	1111	Seedbank density	Seedbank density	538.0	1/m2
16751	Achillea millefolium	2273151	2807	Seedbank number of layers	Seedbank number of layers	2.0	1/plant
16752	Achillea millefolium	2273151	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	30.0	mm
16763	Achillea millefolium	2273152	159	Seedbank type	Seedbank type	transient	
16771	Achillea millefolium	2273152	1111	Seedbank density	Seedbank density	0.0	1/m2
26410	Achillea millefolium	2328303	159	Seedbank type	Seedbank type	present	
26418	Achillea millefolium	2328304	159	Seedbank type	Seedbank type	present	
26426	Achillea millefolium	2328305	159	Seedbank type	Seedbank type	present	
26434	Achillea millefolium	2328306	159	Seedbank type	Seedbank type	present	
26442	Achillea millefolium	2328307	159	Seedbank type	Seedbank type	present	
26450	Achillea millefolium	2328308	159	Seedbank type	Seedbank type	present	
26460	Achillea millefolium	2328309	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26458	Achillea millefolium	2328309	159	Seedbank type	Seedbank type	transient	
26469	Achillea millefolium	2328310	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26467	Achillea millefolium	2328310	159	Seedbank type	Seedbank type	transient	
26478	Achillea millefolium	2328311	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26476	Achillea millefolium	2328311	159	Seedbank type	Seedbank type	transient	
26487	Achillea millefolium	2328312	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26485	Achillea millefolium	2328312	159	Seedbank type	Seedbank type	transient	
26496	Achillea millefolium	2328313	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26494	Achillea millefolium	2328313	159	Seedbank type	Seedbank type	transient	
26505	Achillea millefolium	2328314	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26503	Achillea millefolium	2328314	159	Seedbank type	Seedbank type	transient	
26514	Achillea millefolium	2328315	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26512	Achillea millefolium	2328315	159	Seedbank type	Seedbank type	transient	
26523	Achillea millefolium	2328316	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26521	Achillea millefolium	2328316	159	Seedbank type	Seedbank type	transient	
26532	Achillea millefolium	2328317	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26530	Achillea millefolium	2328317	159	Seedbank type	Seedbank type	transient	
26541	Achillea millefolium	2328318	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26539	Achillea millefolium	2328318	159	Seedbank type	Seedbank type	transient	
26550	Achillea millefolium	2328319	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26548	Achillea millefolium	2328319	159	Seedbank type	Seedbank type	transient	
26559	Achillea millefolium	2328320	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26557	Achillea millefolium	2328320	159	Seedbank type	Seedbank type	transient	
26568	Achillea millefolium	2328321	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26566	Achillea millefolium	2328321	159	Seedbank type	Seedbank type	transient	
26577	Achillea millefolium	2328322	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26575	Achillea millefolium	2328322	159	Seedbank type	Seedbank type	transient	
26586	Achillea millefolium	2328323	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26584	Achillea millefolium	2328323	159	Seedbank type	Seedbank type	transient	
26595	Achillea millefolium	2328324	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26593	Achillea millefolium	2328324	159	Seedbank type	Seedbank type	transient	
26604	Achillea millefolium	2328325	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26602	Achillea millefolium	2328325	159	Seedbank type	Seedbank type	transient	
26613	Achillea millefolium	2328326	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26611	Achillea millefolium	2328326	159	Seedbank type	Seedbank type	transient	
26622	Achillea millefolium	2328327	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26620	Achillea millefolium	2328327	159	Seedbank type	Seedbank type	transient	
26631	Achillea millefolium	2328328	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26629	Achillea millefolium	2328328	159	Seedbank type	Seedbank type	transient	
26640	Achillea millefolium	2328329	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26638	Achillea millefolium	2328329	159	Seedbank type	Seedbank type	transient	
26649	Achillea millefolium	2328330	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26647	Achillea millefolium	2328330	159	Seedbank type	Seedbank type	transient	
26658	Achillea millefolium	2328331	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26656	Achillea millefolium	2328331	159	Seedbank type	Seedbank type	transient	
26667	Achillea millefolium	2328332	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26665	Achillea millefolium	2328332	159	Seedbank type	Seedbank type	transient	
26676	Achillea millefolium	2328333	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26674	Achillea millefolium	2328333	159	Seedbank type	Seedbank type	transient	
26686	Achillea millefolium	2328334	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
26683	Achillea millefolium	2328334	159	Seedbank type	Seedbank type	long-term persistent	
26695	Achillea millefolium	2328335	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
26693	Achillea millefolium	2328335	159	Seedbank type	Seedbank type	short-term persistent	
26702	Achillea millefolium	2328336	159	Seedbank type	Seedbank type	short-term persistent	
26713	Achillea millefolium	2328337	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
26711	Achillea millefolium	2328337	159	Seedbank type	Seedbank type	short-term persistent	
26723	Achillea millefolium	2328338	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
26720	Achillea millefolium	2328338	159	Seedbank type	Seedbank type	short-term persistent	
26730	Achillea millefolium	2328339	159	Seedbank type	Seedbank type	present	
26738	Achillea millefolium	2328340	159	Seedbank type	Seedbank type	present	
26746	Achillea millefolium	2328341	159	Seedbank type	Seedbank type	present	
26754	Achillea millefolium	2328342	159	Seedbank type	Seedbank type	present	
26764	Achillea millefolium	2328343	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26762	Achillea millefolium	2328343	159	Seedbank type	Seedbank type	transient	
26773	Achillea millefolium	2328344	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26771	Achillea millefolium	2328344	159	Seedbank type	Seedbank type	transient	
26782	Achillea millefolium	2328345	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26780	Achillea millefolium	2328345	159	Seedbank type	Seedbank type	transient	
26791	Achillea millefolium	2328346	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26789	Achillea millefolium	2328346	159	Seedbank type	Seedbank type	transient	
26800	Achillea millefolium	2328347	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26798	Achillea millefolium	2328347	159	Seedbank type	Seedbank type	transient	
26809	Achillea millefolium	2328348	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26807	Achillea millefolium	2328348	159	Seedbank type	Seedbank type	transient	
26818	Achillea millefolium	2328349	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26816	Achillea millefolium	2328349	159	Seedbank type	Seedbank type	transient	
26827	Achillea millefolium	2328350	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26825	Achillea millefolium	2328350	159	Seedbank type	Seedbank type	transient	
26836	Achillea millefolium	2328351	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26834	Achillea millefolium	2328351	159	Seedbank type	Seedbank type	transient	
26845	Achillea millefolium	2328352	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26843	Achillea millefolium	2328352	159	Seedbank type	Seedbank type	transient	
26854	Achillea millefolium	2328353	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26852	Achillea millefolium	2328353	159	Seedbank type	Seedbank type	transient	
26863	Achillea millefolium	2328354	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26861	Achillea millefolium	2328354	159	Seedbank type	Seedbank type	transient	
26872	Achillea millefolium	2328355	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26870	Achillea millefolium	2328355	159	Seedbank type	Seedbank type	transient	
26881	Achillea millefolium	2328356	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26879	Achillea millefolium	2328356	159	Seedbank type	Seedbank type	transient	
26890	Achillea millefolium	2328357	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26888	Achillea millefolium	2328357	159	Seedbank type	Seedbank type	transient	
26899	Achillea millefolium	2328358	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26897	Achillea millefolium	2328358	159	Seedbank type	Seedbank type	transient	
26908	Achillea millefolium	2328359	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26906	Achillea millefolium	2328359	159	Seedbank type	Seedbank type	transient	
26917	Achillea millefolium	2328360	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26915	Achillea millefolium	2328360	159	Seedbank type	Seedbank type	transient	
26926	Achillea millefolium	2328361	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26924	Achillea millefolium	2328361	159	Seedbank type	Seedbank type	transient	
26935	Achillea millefolium	2328362	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
26933	Achillea millefolium	2328362	159	Seedbank type	Seedbank type	long-term persistent	
26945	Achillea millefolium	2328363	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
26942	Achillea millefolium	2328363	159	Seedbank type	Seedbank type	long-term persistent	
26952	Achillea millefolium	2328364	159	Seedbank type	Seedbank type	short-term persistent	
26961	Achillea millefolium	2328365	159	Seedbank type	Seedbank type	short-term persistent	
26971	Achillea millefolium	2328366	159	Seedbank type	Seedbank type	present	
26979	Achillea millefolium	2328367	159	Seedbank type	Seedbank type	present	
26989	Achillea millefolium	2328368	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26987	Achillea millefolium	2328368	159	Seedbank type	Seedbank type	transient	
26998	Achillea millefolium	2328369	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
26996	Achillea millefolium	2328369	159	Seedbank type	Seedbank type	transient	
27007	Achillea millefolium	2328370	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27005	Achillea millefolium	2328370	159	Seedbank type	Seedbank type	transient	
27016	Achillea millefolium	2328371	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27014	Achillea millefolium	2328371	159	Seedbank type	Seedbank type	transient	
27025	Achillea millefolium	2328372	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27023	Achillea millefolium	2328372	159	Seedbank type	Seedbank type	transient	
27034	Achillea millefolium	2328373	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27032	Achillea millefolium	2328373	159	Seedbank type	Seedbank type	transient	
27043	Achillea millefolium	2328374	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27041	Achillea millefolium	2328374	159	Seedbank type	Seedbank type	transient	
27052	Achillea millefolium	2328375	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27050	Achillea millefolium	2328375	159	Seedbank type	Seedbank type	transient	
27061	Achillea millefolium	2328376	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27059	Achillea millefolium	2328376	159	Seedbank type	Seedbank type	transient	
27070	Achillea millefolium	2328377	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27068	Achillea millefolium	2328377	159	Seedbank type	Seedbank type	transient	
27079	Achillea millefolium	2328378	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27077	Achillea millefolium	2328378	159	Seedbank type	Seedbank type	transient	
27088	Achillea millefolium	2328379	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27086	Achillea millefolium	2328379	159	Seedbank type	Seedbank type	transient	
27097	Achillea millefolium	2328380	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27095	Achillea millefolium	2328380	159	Seedbank type	Seedbank type	transient	
27106	Achillea millefolium	2328381	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27104	Achillea millefolium	2328381	159	Seedbank type	Seedbank type	transient	
27115	Achillea millefolium	2328382	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27113	Achillea millefolium	2328382	159	Seedbank type	Seedbank type	transient	
27124	Achillea millefolium	2328383	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27122	Achillea millefolium	2328383	159	Seedbank type	Seedbank type	transient	
27133	Achillea millefolium	2328384	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27131	Achillea millefolium	2328384	159	Seedbank type	Seedbank type	transient	
27142	Achillea millefolium	2328385	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27140	Achillea millefolium	2328385	159	Seedbank type	Seedbank type	transient	
27151	Achillea millefolium	2328386	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27149	Achillea millefolium	2328386	159	Seedbank type	Seedbank type	transient	
27160	Achillea millefolium	2328387	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27158	Achillea millefolium	2328387	159	Seedbank type	Seedbank type	transient	
27169	Achillea millefolium	2328388	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27167	Achillea millefolium	2328388	159	Seedbank type	Seedbank type	transient	
27178	Achillea millefolium	2328389	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27176	Achillea millefolium	2328389	159	Seedbank type	Seedbank type	transient	
27187	Achillea millefolium	2328390	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27185	Achillea millefolium	2328390	159	Seedbank type	Seedbank type	transient	
27196	Achillea millefolium	2328391	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27194	Achillea millefolium	2328391	159	Seedbank type	Seedbank type	transient	
27205	Achillea millefolium	2328392	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
27203	Achillea millefolium	2328392	159	Seedbank type	Seedbank type	short-term persistent	
27214	Achillea millefolium	2328393	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
27212	Achillea millefolium	2328393	159	Seedbank type	Seedbank type	short-term persistent	
27224	Achillea millefolium	2328394	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
27221	Achillea millefolium	2328394	159	Seedbank type	Seedbank type	short-term persistent	
27231	Achillea millefolium	2328395	159	Seedbank type	Seedbank type	present	
27239	Achillea millefolium	2328396	159	Seedbank type	Seedbank type	present	
27247	Achillea millefolium	2328397	159	Seedbank type	Seedbank type	present	
27257	Achillea millefolium	2328398	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27255	Achillea millefolium	2328398	159	Seedbank type	Seedbank type	transient	
27266	Achillea millefolium	2328399	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27264	Achillea millefolium	2328399	159	Seedbank type	Seedbank type	transient	
27275	Achillea millefolium	2328400	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27273	Achillea millefolium	2328400	159	Seedbank type	Seedbank type	transient	
27284	Achillea millefolium	2328401	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27282	Achillea millefolium	2328401	159	Seedbank type	Seedbank type	transient	
27293	Achillea millefolium	2328402	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27291	Achillea millefolium	2328402	159	Seedbank type	Seedbank type	transient	
27302	Achillea millefolium	2328403	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27300	Achillea millefolium	2328403	159	Seedbank type	Seedbank type	transient	
27311	Achillea millefolium	2328404	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27309	Achillea millefolium	2328404	159	Seedbank type	Seedbank type	transient	
27320	Achillea millefolium	2328405	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27318	Achillea millefolium	2328405	159	Seedbank type	Seedbank type	transient	
27329	Achillea millefolium	2328406	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27327	Achillea millefolium	2328406	159	Seedbank type	Seedbank type	transient	
27338	Achillea millefolium	2328407	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27336	Achillea millefolium	2328407	159	Seedbank type	Seedbank type	transient	
27347	Achillea millefolium	2328408	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27345	Achillea millefolium	2328408	159	Seedbank type	Seedbank type	transient	
27356	Achillea millefolium	2328409	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27354	Achillea millefolium	2328409	159	Seedbank type	Seedbank type	transient	
27365	Achillea millefolium	2328410	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27363	Achillea millefolium	2328410	159	Seedbank type	Seedbank type	transient	
27374	Achillea millefolium	2328411	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
27372	Achillea millefolium	2328411	159	Seedbank type	Seedbank type	transient	
27383	Achillea millefolium	2328412	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
27381	Achillea millefolium	2328412	159	Seedbank type	Seedbank type	long-term persistent	
27392	Achillea millefolium	2328413	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
27390	Achillea millefolium	2328413	159	Seedbank type	Seedbank type	short-term persistent	
27402	Achillea millefolium	2328414	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
27399	Achillea millefolium	2328414	159	Seedbank type	Seedbank type	short-term persistent	
