	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
43079	Trifolium pratense	2507149	42	Plant growth form	Plant growth form	herb	
43082	Trifolium pratense	2507149	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.069	g
43099	Trifolium pratense	2507150	42	Plant growth form	Plant growth form	herb	
43102	Trifolium pratense	2507150	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.561	g
43119	Trifolium pratense	2507151	42	Plant growth form	Plant growth form	herb	
43122	Trifolium pratense	2507151	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.282	g
43139	Trifolium pratense	2507152	42	Plant growth form	Plant growth form	herb	
43142	Trifolium pratense	2507152	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.946	g
43159	Trifolium pratense	2507153	42	Plant growth form	Plant growth form	herb	
43162	Trifolium pratense	2507153	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.594	g
43179	Trifolium pratense	2507154	42	Plant growth form	Plant growth form	herb	
43182	Trifolium pratense	2507154	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.276	g
43199	Trifolium pratense	2507155	42	Plant growth form	Plant growth form	herb	
43202	Trifolium pratense	2507155	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.233	g
43219	Trifolium pratense	2507156	42	Plant growth form	Plant growth form	herb	
43223	Trifolium pratense	2507156	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.522	g
43239	Trifolium pratense	2507157	42	Plant growth form	Plant growth form	herb	
43242	Trifolium pratense	2507157	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.432	g
43259	Trifolium pratense	2507158	42	Plant growth form	Plant growth form	herb	
43262	Trifolium pratense	2507158	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.394	g
43279	Trifolium pratense	2507159	42	Plant growth form	Plant growth form	herb	
43282	Trifolium pratense	2507159	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.425	g
43299	Trifolium pratense	2507160	42	Plant growth form	Plant growth form	herb	
43302	Trifolium pratense	2507160	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.588	g
43319	Trifolium pratense	2507161	42	Plant growth form	Plant growth form	herb	
43323	Trifolium pratense	2507161	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	0.57	g
43339	Trifolium pratense	2507162	42	Plant growth form	Plant growth form	herb	
43342	Trifolium pratense	2507162	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.55	g
43359	Trifolium pratense	2507163	42	Plant growth form	Plant growth form	herb	
43362	Trifolium pratense	2507163	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	3.769	g
43379	Trifolium pratense	2507164	42	Plant growth form	Plant growth form	herb	
43382	Trifolium pratense	2507164	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.686	g
43399	Trifolium pratense	2507165	42	Plant growth form	Plant growth form	herb	
43402	Trifolium pratense	2507165	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.243	g
43419	Trifolium pratense	2507166	42	Plant growth form	Plant growth form	herb	
43422	Trifolium pratense	2507166	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.428	g
43439	Trifolium pratense	2507167	42	Plant growth form	Plant growth form	herb	
43442	Trifolium pratense	2507167	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.21	g
43459	Trifolium pratense	2507168	42	Plant growth form	Plant growth form	herb	
43462	Trifolium pratense	2507168	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.252	g
43479	Trifolium pratense	2507169	42	Plant growth form	Plant growth form	herb	
43482	Trifolium pratense	2507169	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.652	g
43499	Trifolium pratense	2507170	42	Plant growth form	Plant growth form	herb	
43502	Trifolium pratense	2507170	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	8.332	g
43519	Trifolium pratense	2507171	42	Plant growth form	Plant growth form	herb	
43522	Trifolium pratense	2507171	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.707	g
43539	Trifolium pratense	2507172	42	Plant growth form	Plant growth form	herb	
43542	Trifolium pratense	2507172	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	8.592	g
43559	Trifolium pratense	2507173	42	Plant growth form	Plant growth form	herb	
43562	Trifolium pratense	2507173	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.239	g
43579	Trifolium pratense	2507174	42	Plant growth form	Plant growth form	herb	
43582	Trifolium pratense	2507174	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	10.402	g
43599	Trifolium pratense	2507175	42	Plant growth form	Plant growth form	herb	
43602	Trifolium pratense	2507175	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	5.226	g
43619	Trifolium pratense	2507176	42	Plant growth form	Plant growth form	herb	
43622	Trifolium pratense	2507176	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.384	g
43639	Trifolium pratense	2507177	42	Plant growth form	Plant growth form	herb	
43642	Trifolium pratense	2507177	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.111	g
43659	Trifolium pratense	2507178	42	Plant growth form	Plant growth form	herb	
43662	Trifolium pratense	2507178	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	11.423	g
43679	Trifolium pratense	2507179	42	Plant growth form	Plant growth form	herb	
43682	Trifolium pratense	2507179	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	6.99	g
43699	Trifolium pratense	2507180	42	Plant growth form	Plant growth form	herb	
43702	Trifolium pratense	2507180	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	4.795	g
43719	Trifolium pratense	2507181	42	Plant growth form	Plant growth form	herb	
43722	Trifolium pratense	2507181	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.913	g
43739	Trifolium pratense	2507182	42	Plant growth form	Plant growth form	herb	
43742	Trifolium pratense	2507182	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.356	g
43759	Trifolium pratense	2507183	42	Plant growth form	Plant growth form	herb	
43762	Trifolium pratense	2507183	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	6.779	g
43779	Trifolium pratense	2507184	42	Plant growth form	Plant growth form	herb	
43782	Trifolium pratense	2507184	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.776	g
43799	Trifolium pratense	2507185	42	Plant growth form	Plant growth form	herb	
43802	Trifolium pratense	2507185	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.552	g
43819	Trifolium pratense	2507186	42	Plant growth form	Plant growth form	herb	
43822	Trifolium pratense	2507186	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.385	g
43839	Trifolium pratense	2507187	42	Plant growth form	Plant growth form	herb	
43842	Trifolium pratense	2507187	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.757	g
43859	Trifolium pratense	2507188	42	Plant growth form	Plant growth form	herb	
43862	Trifolium pratense	2507188	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.646	g
43879	Trifolium pratense	2507189	42	Plant growth form	Plant growth form	herb	
43882	Trifolium pratense	2507189	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.649	g
43899	Trifolium pratense	2507190	42	Plant growth form	Plant growth form	herb	
43902	Trifolium pratense	2507190	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.216	g
43919	Trifolium pratense	2507191	42	Plant growth form	Plant growth form	herb	
43922	Trifolium pratense	2507191	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.357	g
43939	Trifolium pratense	2507192	42	Plant growth form	Plant growth form	herb	
43942	Trifolium pratense	2507192	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.926	g
43959	Trifolium pratense	2507193	42	Plant growth form	Plant growth form	herb	
43962	Trifolium pratense	2507193	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.598	g
43979	Trifolium pratense	2507194	42	Plant growth form	Plant growth form	herb	
43982	Trifolium pratense	2507194	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.549	g
43999	Trifolium pratense	2507195	42	Plant growth form	Plant growth form	herb	
44002	Trifolium pratense	2507195	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.947	g
44019	Trifolium pratense	2507196	42	Plant growth form	Plant growth form	herb	
44022	Trifolium pratense	2507196	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.904	g
44039	Trifolium pratense	2507197	42	Plant growth form	Plant growth form	herb	
44042	Trifolium pratense	2507197	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.97	g
44059	Trifolium pratense	2507198	42	Plant growth form	Plant growth form	herb	
44062	Trifolium pratense	2507198	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.341	g
44079	Trifolium pratense	2507199	42	Plant growth form	Plant growth form	herb	
44082	Trifolium pratense	2507199	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.699	g
44099	Trifolium pratense	2507200	42	Plant growth form	Plant growth form	herb	
44102	Trifolium pratense	2507200	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.509	g
44119	Trifolium pratense	2507201	42	Plant growth form	Plant growth form	herb	
44122	Trifolium pratense	2507201	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.785	g
44139	Trifolium pratense	2507202	42	Plant growth form	Plant growth form	herb	
44142	Trifolium pratense	2507202	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.294	g
44159	Trifolium pratense	2507203	42	Plant growth form	Plant growth form	herb	
44162	Trifolium pratense	2507203	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.639	g
44179	Trifolium pratense	2507204	42	Plant growth form	Plant growth form	herb	
44182	Trifolium pratense	2507204	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.615	g
44199	Trifolium pratense	2507205	42	Plant growth form	Plant growth form	herb	
44202	Trifolium pratense	2507205	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.507	g
44219	Trifolium pratense	2507206	42	Plant growth form	Plant growth form	herb	
44222	Trifolium pratense	2507206	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.447	g
44239	Trifolium pratense	2507207	42	Plant growth form	Plant growth form	herb	
44242	Trifolium pratense	2507207	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.19	g
44259	Trifolium pratense	2507208	42	Plant growth form	Plant growth form	herb	
44262	Trifolium pratense	2507208	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.252	g
44279	Trifolium pratense	2507209	42	Plant growth form	Plant growth form	herb	
44282	Trifolium pratense	2507209	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.926	g
44299	Trifolium pratense	2507210	42	Plant growth form	Plant growth form	herb	
44302	Trifolium pratense	2507210	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.765	g
44319	Trifolium pratense	2507211	42	Plant growth form	Plant growth form	herb	
44322	Trifolium pratense	2507211	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.109	g
44339	Trifolium pratense	2507212	42	Plant growth form	Plant growth form	herb	
44342	Trifolium pratense	2507212	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.349	g
44359	Trifolium pratense	2507213	42	Plant growth form	Plant growth form	herb	
44362	Trifolium pratense	2507213	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.974	g
44379	Trifolium pratense	2507214	42	Plant growth form	Plant growth form	herb	
44382	Trifolium pratense	2507214	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.427	g
44399	Trifolium pratense	2507215	42	Plant growth form	Plant growth form	herb	
44402	Trifolium pratense	2507215	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	6.17	g
44419	Trifolium pratense	2507216	42	Plant growth form	Plant growth form	herb	
44422	Trifolium pratense	2507216	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	3.192	g
44439	Trifolium pratense	2507217	42	Plant growth form	Plant growth form	herb	
44442	Trifolium pratense	2507217	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.83	g
44459	Trifolium pratense	2507218	42	Plant growth form	Plant growth form	herb	
44462	Trifolium pratense	2507218	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	3.124	g
44479	Trifolium pratense	2507219	42	Plant growth form	Plant growth form	herb	
44482	Trifolium pratense	2507219	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.777	g
44499	Trifolium pratense	2507220	42	Plant growth form	Plant growth form	herb	
44502	Trifolium pratense	2507220	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.284	g
44519	Trifolium pratense	2507221	42	Plant growth form	Plant growth form	herb	
44522	Trifolium pratense	2507221	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.666	g
44539	Trifolium pratense	2507222	42	Plant growth form	Plant growth form	herb	
44542	Trifolium pratense	2507222	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.956	g
44559	Trifolium pratense	2507223	42	Plant growth form	Plant growth form	herb	
44562	Trifolium pratense	2507223	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.973	g
44579	Trifolium pratense	2507224	42	Plant growth form	Plant growth form	herb	
44582	Trifolium pratense	2507224	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.52	g
44599	Trifolium pratense	2507225	42	Plant growth form	Plant growth form	herb	
44602	Trifolium pratense	2507225	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.816	g
44619	Trifolium pratense	2507226	42	Plant growth form	Plant growth form	herb	
44622	Trifolium pratense	2507226	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.049	g
44639	Trifolium pratense	2507227	42	Plant growth form	Plant growth form	herb	
44642	Trifolium pratense	2507227	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.483	g
44659	Trifolium pratense	2507228	42	Plant growth form	Plant growth form	herb	
44662	Trifolium pratense	2507228	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.487	g
44679	Trifolium pratense	2507229	42	Plant growth form	Plant growth form	herb	
44682	Trifolium pratense	2507229	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.716	g
44699	Trifolium pratense	2507230	42	Plant growth form	Plant growth form	herb	
44702	Trifolium pratense	2507230	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.808	g
44719	Trifolium pratense	2507231	42	Plant growth form	Plant growth form	herb	
44722	Trifolium pratense	2507231	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.607	g
44739	Trifolium pratense	2507232	42	Plant growth form	Plant growth form	herb	
44742	Trifolium pratense	2507232	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	3.019	g
44759	Trifolium pratense	2507233	42	Plant growth form	Plant growth form	herb	
44762	Trifolium pratense	2507233	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.44	g
44779	Trifolium pratense	2507234	42	Plant growth form	Plant growth form	herb	
44782	Trifolium pratense	2507234	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.41	g
44799	Trifolium pratense	2507235	42	Plant growth form	Plant growth form	herb	
44802	Trifolium pratense	2507235	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	4.331	g
44819	Trifolium pratense	2507236	42	Plant growth form	Plant growth form	herb	
44822	Trifolium pratense	2507236	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.34	g
44839	Trifolium pratense	2507237	42	Plant growth form	Plant growth form	herb	
44842	Trifolium pratense	2507237	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	4.174	g
44859	Trifolium pratense	2507238	42	Plant growth form	Plant growth form	herb	
44862	Trifolium pratense	2507238	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.355	g
44879	Trifolium pratense	2507239	42	Plant growth form	Plant growth form	herb	
44882	Trifolium pratense	2507239	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.244	g
44899	Trifolium pratense	2507240	42	Plant growth form	Plant growth form	herb	
44902	Trifolium pratense	2507240	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.48	g
44919	Trifolium pratense	2507241	42	Plant growth form	Plant growth form	herb	
44922	Trifolium pratense	2507241	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.171	g
44939	Trifolium pratense	2507242	42	Plant growth form	Plant growth form	herb	
44942	Trifolium pratense	2507242	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.497	g
44959	Trifolium pratense	2507243	42	Plant growth form	Plant growth form	herb	
44962	Trifolium pratense	2507243	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.485	g
44979	Trifolium pratense	2507244	42	Plant growth form	Plant growth form	herb	
44982	Trifolium pratense	2507244	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.204	g
44999	Trifolium pratense	2507245	42	Plant growth form	Plant growth form	herb	
45002	Trifolium pratense	2507245	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.52	g
45019	Trifolium pratense	2507246	42	Plant growth form	Plant growth form	herb	
45022	Trifolium pratense	2507246	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.574	g
45039	Trifolium pratense	2507247	42	Plant growth form	Plant growth form	herb	
45042	Trifolium pratense	2507247	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.809	g
45059	Trifolium pratense	2507248	42	Plant growth form	Plant growth form	herb	
45062	Trifolium pratense	2507248	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.608	g
45079	Trifolium pratense	2507249	42	Plant growth form	Plant growth form	herb	
45082	Trifolium pratense	2507249	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.357	g
45099	Trifolium pratense	2507250	42	Plant growth form	Plant growth form	herb	
45102	Trifolium pratense	2507250	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.36	g
45119	Trifolium pratense	2507251	42	Plant growth form	Plant growth form	herb	
45122	Trifolium pratense	2507251	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.369	g
45139	Trifolium pratense	2507252	42	Plant growth form	Plant growth form	herb	
45142	Trifolium pratense	2507252	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.86	g
45159	Trifolium pratense	2507253	42	Plant growth form	Plant growth form	herb	
45162	Trifolium pratense	2507253	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.565	g
45179	Trifolium pratense	2507254	42	Plant growth form	Plant growth form	herb	
45182	Trifolium pratense	2507254	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.701	g
45199	Trifolium pratense	2507255	42	Plant growth form	Plant growth form	herb	
45203	Trifolium pratense	2507255	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass per plant	2.917	g
45219	Trifolium pratense	2507256	42	Plant growth form	Plant growth form	herb	
45222	Trifolium pratense	2507256	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.326	g
45239	Trifolium pratense	2507257	42	Plant growth form	Plant growth form	herb	
45242	Trifolium pratense	2507257	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.548	g
45259	Trifolium pratense	2507258	42	Plant growth form	Plant growth form	herb	
45262	Trifolium pratense	2507258	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.835	g
45279	Trifolium pratense	2507259	42	Plant growth form	Plant growth form	herb	
45282	Trifolium pratense	2507259	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	4.12	g
45299	Trifolium pratense	2507260	42	Plant growth form	Plant growth form	herb	
45302	Trifolium pratense	2507260	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.105	g
45319	Trifolium pratense	2507261	42	Plant growth form	Plant growth form	herb	
45322	Trifolium pratense	2507261	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.163	g
45339	Trifolium pratense	2507262	42	Plant growth form	Plant growth form	herb	
45342	Trifolium pratense	2507262	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.215	g
45359	Trifolium pratense	2507263	42	Plant growth form	Plant growth form	herb	
45362	Trifolium pratense	2507263	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.453	g
45379	Trifolium pratense	2507264	42	Plant growth form	Plant growth form	herb	
45382	Trifolium pratense	2507264	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.642	g
45399	Trifolium pratense	2507265	42	Plant growth form	Plant growth form	herb	
45402	Trifolium pratense	2507265	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.751	g
45419	Trifolium pratense	2507266	42	Plant growth form	Plant growth form	herb	
45422	Trifolium pratense	2507266	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.776	g
45439	Trifolium pratense	2507267	42	Plant growth form	Plant growth form	herb	
