	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
100568	Dactylis glomerata	5995592	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.425	m
100569	Dactylis glomerata	5995592	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	38.614	mm2 mg-1
100578	Dactylis glomerata	5995593	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.231	g/g
100576	Dactylis glomerata	5995593	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.432	m
100577	Dactylis glomerata	5995593	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	38.521	mm2 mg-1
100586	Dactylis glomerata	5995594	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.146	g/g
100584	Dactylis glomerata	5995594	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.592	m
100585	Dactylis glomerata	5995594	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	36.264	mm2 mg-1
100594	Dactylis glomerata	5995595	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.229	g/g
100592	Dactylis glomerata	5995595	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.321	m
100593	Dactylis glomerata	5995595	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	34.479	mm2 mg-1
100602	Dactylis glomerata	5995596	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.224	g/g
100600	Dactylis glomerata	5995596	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.332	m
100601	Dactylis glomerata	5995596	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	33.722	mm2 mg-1
100610	Dactylis glomerata	5995597	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.313	g/g
100608	Dactylis glomerata	5995597	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.34	m
100609	Dactylis glomerata	5995597	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	32.655	mm2 mg-1
100618	Dactylis glomerata	5995598	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.194	g/g
100616	Dactylis glomerata	5995598	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.473	m
100617	Dactylis glomerata	5995598	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	32.423	mm2 mg-1
100626	Dactylis glomerata	5995599	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.302	g/g
100624	Dactylis glomerata	5995599	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.383	m
100625	Dactylis glomerata	5995599	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	32.108	mm2 mg-1
100634	Dactylis glomerata	5995600	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.183	g/g
100632	Dactylis glomerata	5995600	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.402	m
100633	Dactylis glomerata	5995600	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	31.678	mm2 mg-1
100642	Dactylis glomerata	5995601	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.256	g/g
100640	Dactylis glomerata	5995601	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.576	m
100641	Dactylis glomerata	5995601	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	31.528	mm2 mg-1
100650	Dactylis glomerata	5995602	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.355	g/g
100648	Dactylis glomerata	5995602	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.494	m
100649	Dactylis glomerata	5995602	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	31.07	mm2 mg-1
100658	Dactylis glomerata	5995603	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.4	g/g
100656	Dactylis glomerata	5995603	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.313	m
100657	Dactylis glomerata	5995603	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	30.401	mm2 mg-1
100666	Dactylis glomerata	5995604	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.313	g/g
100664	Dactylis glomerata	5995604	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.285	m
100665	Dactylis glomerata	5995604	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	30.354	mm2 mg-1
100674	Dactylis glomerata	5995605	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.228	g/g
100672	Dactylis glomerata	5995605	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.361	m
100673	Dactylis glomerata	5995605	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	30.164	mm2 mg-1
100682	Dactylis glomerata	5995606	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.3	g/g
100680	Dactylis glomerata	5995606	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.665	m
100681	Dactylis glomerata	5995606	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	29.882	mm2 mg-1
100690	Dactylis glomerata	5995607	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.333	g/g
100688	Dactylis glomerata	5995607	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.621	m
100698	Dactylis glomerata	5995608	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.25	g/g
100696	Dactylis glomerata	5995608	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.238	m
100697	Dactylis glomerata	5995608	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	29.6	mm2 mg-1
100706	Dactylis glomerata	5995609	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.192	g/g
100704	Dactylis glomerata	5995609	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.373	m
100705	Dactylis glomerata	5995609	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	29.584	mm2 mg-1
100714	Dactylis glomerata	5995610	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.297	g/g
100712	Dactylis glomerata	5995610	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.321	m
100713	Dactylis glomerata	5995610	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	29.107	mm2 mg-1
100722	Dactylis glomerata	5995611	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.273	g/g
100720	Dactylis glomerata	5995611	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.235	m
100721	Dactylis glomerata	5995611	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.734	mm2 mg-1
100730	Dactylis glomerata	5995612	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.323	g/g
100728	Dactylis glomerata	5995612	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.223	m
100729	Dactylis glomerata	5995612	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.635	mm2 mg-1
100738	Dactylis glomerata	5995613	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.242	g/g
100736	Dactylis glomerata	5995613	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.23	m
100737	Dactylis glomerata	5995613	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.559	mm2 mg-1
100746	Dactylis glomerata	5995614	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.462	g/g
100744	Dactylis glomerata	5995614	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.203	m
100745	Dactylis glomerata	5995614	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.507	mm2 mg-1
100754	Dactylis glomerata	5995615	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.256	g/g
100752	Dactylis glomerata	5995615	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.48	m
100753	Dactylis glomerata	5995615	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.031	mm2 mg-1
100762	Dactylis glomerata	5995616	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.351	g/g
100760	Dactylis glomerata	5995616	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.595	m
100761	Dactylis glomerata	5995616	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	27.595	mm2 mg-1
100770	Dactylis glomerata	5995617	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.293	g/g
100768	Dactylis glomerata	5995617	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.164	m
100769	Dactylis glomerata	5995617	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	27.139	mm2 mg-1
100778	Dactylis glomerata	5995618	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.208	g/g
100776	Dactylis glomerata	5995618	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.356	m
100777	Dactylis glomerata	5995618	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	27.05	mm2 mg-1
100786	Dactylis glomerata	5995619	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.304	g/g
100784	Dactylis glomerata	5995619	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.294	m
100785	Dactylis glomerata	5995619	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	27.043	mm2 mg-1
100794	Dactylis glomerata	5995620	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.324	g/g
100792	Dactylis glomerata	5995620	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.699	m
100793	Dactylis glomerata	5995620	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	26.838	mm2 mg-1
100802	Dactylis glomerata	5995621	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.233	g/g
100800	Dactylis glomerata	5995621	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.492	m
100801	Dactylis glomerata	5995621	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	26.798	mm2 mg-1
100810	Dactylis glomerata	5995622	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.275	g/g
100808	Dactylis glomerata	5995622	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.441	m
100809	Dactylis glomerata	5995622	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	26.623	mm2 mg-1
100818	Dactylis glomerata	5995623	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.298	g/g
100816	Dactylis glomerata	5995623	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.237	m
100817	Dactylis glomerata	5995623	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	26.449	mm2 mg-1
100826	Dactylis glomerata	5995624	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.294	g/g
100824	Dactylis glomerata	5995624	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.592	m
100825	Dactylis glomerata	5995624	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	26.037	mm2 mg-1
100834	Dactylis glomerata	5995625	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.22	g/g
100832	Dactylis glomerata	5995625	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.491	m
100833	Dactylis glomerata	5995625	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.591	mm2 mg-1
100842	Dactylis glomerata	5995626	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.241	g/g
100840	Dactylis glomerata	5995626	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.422	m
100841	Dactylis glomerata	5995626	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.334	mm2 mg-1
100850	Dactylis glomerata	5995627	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.247	g/g
100848	Dactylis glomerata	5995627	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.39	m
100849	Dactylis glomerata	5995627	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.233	mm2 mg-1
100858	Dactylis glomerata	5995628	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.287	g/g
100856	Dactylis glomerata	5995628	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.268	m
100857	Dactylis glomerata	5995628	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.219	mm2 mg-1
100866	Dactylis glomerata	5995629	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.276	g/g
100864	Dactylis glomerata	5995629	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.305	m
100865	Dactylis glomerata	5995629	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.066	mm2 mg-1
100874	Dactylis glomerata	5995630	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.375	g/g
100872	Dactylis glomerata	5995630	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.326	m
100873	Dactylis glomerata	5995630	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	24.798	mm2 mg-1
100882	Dactylis glomerata	5995631	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.292	g/g
100880	Dactylis glomerata	5995631	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.622	m
100881	Dactylis glomerata	5995631	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	23.61	mm2 mg-1
100890	Dactylis glomerata	5995632	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.313	g/g
100888	Dactylis glomerata	5995632	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.337	m
100889	Dactylis glomerata	5995632	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	23.155	mm2 mg-1
100898	Dactylis glomerata	5995633	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.403	g/g
100896	Dactylis glomerata	5995633	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.81	m
100897	Dactylis glomerata	5995633	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	22.848	mm2 mg-1
100906	Dactylis glomerata	5995634	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.5	g/g
100904	Dactylis glomerata	5995634	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.48	m
100905	Dactylis glomerata	5995634	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	22.836	mm2 mg-1
100914	Dactylis glomerata	5995635	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.288	g/g
100912	Dactylis glomerata	5995635	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.212	m
100913	Dactylis glomerata	5995635	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	22.835	mm2 mg-1
100922	Dactylis glomerata	5995636	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.324	g/g
100920	Dactylis glomerata	5995636	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.514	m
100921	Dactylis glomerata	5995636	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	22.473	mm2 mg-1
100930	Dactylis glomerata	5995637	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.5	g/g
100928	Dactylis glomerata	5995637	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.76	m
100929	Dactylis glomerata	5995637	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	22.422	mm2 mg-1
100938	Dactylis glomerata	5995638	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.264	g/g
100936	Dactylis glomerata	5995638	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.589	m
100937	Dactylis glomerata	5995638	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.927	mm2 mg-1
100946	Dactylis glomerata	5995639	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.268	g/g
100944	Dactylis glomerata	5995639	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.315	m
100945	Dactylis glomerata	5995639	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.876	mm2 mg-1
100954	Dactylis glomerata	5995640	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.21	g/g
100952	Dactylis glomerata	5995640	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.447	m
100953	Dactylis glomerata	5995640	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.811	mm2 mg-1
100962	Dactylis glomerata	5995641	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.316	g/g
100960	Dactylis glomerata	5995641	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.593	m
100961	Dactylis glomerata	5995641	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.781	mm2 mg-1
100970	Dactylis glomerata	5995642	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.375	g/g
100968	Dactylis glomerata	5995642	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.341	m
100969	Dactylis glomerata	5995642	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.358	mm2 mg-1
100978	Dactylis glomerata	5995643	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.488	g/g
100976	Dactylis glomerata	5995643	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.533	m
100977	Dactylis glomerata	5995643	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.237	mm2 mg-1
100986	Dactylis glomerata	5995644	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.368	g/g
100984	Dactylis glomerata	5995644	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.432	m
100985	Dactylis glomerata	5995644	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.205	mm2 mg-1
100994	Dactylis glomerata	5995645	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.333	g/g
100992	Dactylis glomerata	5995645	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.309	m
100993	Dactylis glomerata	5995645	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.198	mm2 mg-1
101002	Dactylis glomerata	5995646	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.381	g/g
101000	Dactylis glomerata	5995646	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.721	m
101001	Dactylis glomerata	5995646	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.177	mm2 mg-1
101008	Dactylis glomerata	5995647	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.503	m
101009	Dactylis glomerata	5995647	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.078	mm2 mg-1
101018	Dactylis glomerata	5995648	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.328	g/g
101016	Dactylis glomerata	5995648	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.83	m
101017	Dactylis glomerata	5995648	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.006	mm2 mg-1
101026	Dactylis glomerata	5995649	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.319	g/g
101024	Dactylis glomerata	5995649	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.379	m
101025	Dactylis glomerata	5995649	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	20.633	mm2 mg-1
101034	Dactylis glomerata	5995650	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.289	g/g
101032	Dactylis glomerata	5995650	3106	Plant height vegetative	Plant height (unspecified if vegetative or reproductive)	0.415	m
101033	Dactylis glomerata	5995650	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	20.589	mm2 mg-1
