,filename,obs_id,group,y_true,y_pred,hand,background/undefined,characteristic_traits,coverage_frac
52877,lythrum_portula_989.jpeg,18148,lythrum portula,1,1,1.0,1.0,[],0.07112
52878,lythrum_virgatum_038.jpg,32208,lythrum virgatum,0,1,,,"['opposite', 'sessile', 'narrower at the base', 'erect']",0.021162666666666666
52879,lythrum_californicum_706.jpg,20751,lythrum californicum,1,1,1.0,,[],0.044752
52880,lythrum_virgatum_1768.jpeg,33938,lythrum virgatum,0,0,,,"['opposite', 'sessile', 'narrower at the base', 'erect']",0.06563323782234957
52881,lythrum_virgatum_1208.jpeg,33378,lythrum virgatum,0,1,,,"['opposite', 'sessile', 'narrower at the base', 'erect']",0.07332266666666666
52882,lythrum_salicaria_11305.jpeg,11304,lythrum salicaria,0,1,,1.0,[],0.05724675324675325
52883,lythrum_californicum_2116.jpg,22161,lythrum californicum,1,1,,1.0,[],0.081488
52884,lythrum_alatum_1439.jpeg,36148,lythrum alatum,1,1,,1.0,[],0.086912
52885,lythrum_alatum_8322.jpg,43030,lythrum alatum,1,1,,1.0,[],0.092848
52886,lythrum_salicaria_4541.jpeg,4540,lythrum salicaria,0,1,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12', 'erect']",0.08117223650385604
52887,lythrum_junceum_2411.jpeg,15740,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.07624
52888,lythrum_junceum_2643.jpeg,15972,lythrum junceum,1,1,,1.0,[],0.10790933333333333
52889,lythrum_alatum_8680.jpg,43388,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.10282666666666666
52890,lythrum_junceum_1385.jpeg,14714,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.08909866666666667
52891,lythrum_alatum_2437.jpg,37146,lythrum alatum,1,1,,,"['inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.034656
52892,lythrum_alatum_7434.jpg,42143,lythrum alatum,1,1,,1.0,[],0.03192
52893,lythrum_salicaria_3099.jpg,3098,lythrum salicaria,0,0,,1.0,[],0.12420640569395018
52894,lythrum_californicum_401.jpeg,20446,lythrum californicum,1,1,,,"['inflorescence raceme', 'petals purple', 'stamens 5-8']",0.07262933333333334
52895,lythrum_alatum_2811.jpeg,37520,lythrum alatum,1,0,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.03149866666666667
52896,lythrum_junceum_1434.jpeg,14763,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.1064924924924925
52897,lythrum_alatum_8783.jpg,43491,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base']",0.065448
52898,lythrum_junceum_1585.jpeg,14914,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.087856
52899,lythrum_virgatum_666.jpg,32836,lythrum virgatum,0,1,1.0,,[],0.035264
52900,lythrum_ovalifolium_140.jpg,45340,lythrum ovalifolium,1,1,,1.0,[],0.052896
52901,lythrum_tribracteatum_293.jpeg,34631,lythrum tribracteatum,1,1,,1.0,[],0.10550933333333333
52902,lythrum_alatum_1787.jpg,36496,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.09881066666666667
52903,lythrum_salicaria_7993.jpeg,7992,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.11934534534534534
52904,lythrum_portula_2147.jpeg,19306,lythrum portula,1,1,1.0,,[],0.061104
52905,lythrum_salicaria_10658.jpeg,10657,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.043472
52906,lythrum_alatum_2217.jpg,36926,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.09874666666666666
52907,lythrum_californicum_2046.jpeg,22091,lythrum californicum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'linear', 'erect']",0.08163733333333334
52908,lythrum_salicaria_8160.jpeg,8159,lythrum salicaria,0,1,,1.0,[],0.03935231316725979
52909,lythrum_alatum_3267.jpeg,37976,lythrum alatum,1,1,1.0,,[],0.13314285714285715
52910,lythrum_salicaria_5560.jpg,5559,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.13326222222222223
52911,lythrum_salicaria_1898.jpeg,1897,lythrum salicaria,0,1,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.09853866666666666
52912,lythrum_virgatum_701.jpeg,32871,lythrum virgatum,0,1,,1.0,[],0.14138138138138137
52913,lythrum_salicaria_2179.jpeg,2178,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.04448048048048048
52914,lythrum_alatum_7162.jpg,41871,lythrum alatum,1,1,1.0,,[],0.11496533333333334
52915,lythrum_portula_1080.jpg,18239,lythrum portula,1,1,1.0,,[],0.030314666666666667
52916,lythrum_salicaria_9267.jpeg,9266,lythrum salicaria,0,1,,1.0,[],0.026608
52917,lythrum_alatum_4147.jpg,38856,lythrum alatum,1,1,,1.0,[],0.12925333333333333
52918,lythrum_alatum_7052.jpg,41761,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.14718933333333334
52919,lythrum_salicaria_10348.jpeg,10347,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.056416
52920,lythrum_alatum_6767.jpeg,41476,lythrum alatum,1,1,,1.0,[],0.065056
52921,lythrum_alatum_10396.jpg,45104,lythrum alatum,1,1,,1.0,[],0.032224
52922,lythrum_salicaria_245.jpg,244,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.17259074733096086
52923,lythrum_junceum_2707.jpeg,16036,lythrum junceum,1,1,,1.0,[],0.039925333333333334
52924,lythrum_salicaria_6919.jpeg,6918,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.05805333333333333
52925,lythrum_alatum_4037.jpeg,38746,lythrum alatum,1,0,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.082944
52926,lythrum_salicaria_10492.jpg,10491,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.014896
52927,lythrum_salicaria_10002.jpeg,10001,lythrum salicaria,0,0,1.0,,[],0.17343466666666665
52928,lythrum_virgatum_913.jpg,33083,lythrum virgatum,0,0,,1.0,[],0.1452
52929,lythrum_portula_384.jpeg,17543,lythrum portula,1,1,,1.0,[],0.074
52930,lythrum_salicaria_2464.jpg,2463,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base']",0.15696096096096096
52931,lythrum_alatum_3483.jpg,38192,lythrum alatum,1,1,,1.0,[],0.077728
52932,lythrum_alatum_5319.jpeg,40028,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.2189252669039146
52933,lythrum_thymifolia_059.jpeg,22253,lythrum thymifolia,1,1,,1.0,[],0.031106382978723403
52934,lythrum_junceum_086.jpg,13416,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.2391459074733096
52935,lythrum_thymifolia_068.jpeg,22262,lythrum thymifolia,1,1,,,"['needle-like', 'prostrate']",0.15954954954954956
52936,lythrum_alatum_4398.jpeg,39107,lythrum alatum,1,1,,1.0,[],0.0462491103202847
52937,lythrum_salicaria_5314.jpeg,5313,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.03275733333333333
52938,lythrum_salicaria_9766.jpg,9765,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.035264
52939,lythrum_junceum_3240.jpeg,16569,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.100816
52940,lythrum_ovalifolium_051.jpg,45251,lythrum ovalifolium,1,1,,,"['alternate', 'sessile or subsessile', 'attenuate at the base']",0.10545066666666666
52941,lythrum_junceum_1861.jpeg,15190,lythrum junceum,1,1,,1.0,[],0.030704
52942,lythrum_junceum_1645.jpeg,14974,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.025992
52943,lythrum_flagellare_221.jpeg,17043,lythrum flagellare,1,1,,,"['opposite', 'petiolated', 'rounded at the base', 'a discernible gap between the stem and the base of the blade', 'creeping to weakly erect']",0.060192
52944,lythrum_flagellare_182.jpg,17004,lythrum flagellare,1,1,,1.0,[],0.04509866666666667
52945,lythrum_alatum_7580.jpg,42289,lythrum alatum,1,1,,1.0,[],0.20368533333333333
52946,lythrum_salicaria_9053.jpeg,9052,lythrum salicaria,0,0,,1.0,[],0.11752
52947,lythrum_alatum_3522.jpg,38231,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.15537066666666666
52948,lythrum_alatum_7397.jpg,42106,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.07295466666666667
52949,lythrum_alatum_5409.jpg,40118,lythrum alatum,1,1,,1.0,[],0.08484266666666666
52950,lythrum_alatum_5372.jpeg,40081,lythrum alatum,1,1,1.0,,[],0.055632
52951,lythrum_salicaria_9829.jpeg,9828,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.052288
52952,lythrum_junceum_3055.jpeg,16384,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.06170133333333333
52953,lythrum_virgatum_932.jpg,33102,lythrum virgatum,0,1,,,"['opposite', 'sessile', 'narrower at the base', 'inflorescence spikelike to raceme', 'flowers in whorled clusters', 'floral tube cylindrical', 'petals pink to purple', 'stamens 10-14']",0.18360533333333334
52954,lythrum_alatum_8530.jpeg,43238,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base']",0.07431764705882353
52955,lythrum_alatum_4291.jpg,39000,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.154032
52956,lythrum_alatum_6981.jpg,41690,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6', 'erect']",0.038149333333333334
52957,lythrum_salicaria_10576.jpeg,10575,lythrum salicaria,0,0,,1.0,[],0.1394420600858369
52958,lythrum_salicaria_3989.jpeg,3988,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.128384
52959,lythrum_salicaria_6879.jpeg,6878,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.023437125748502995
52960,lythrum_virgatum_1764.jpg,33934,lythrum virgatum,0,1,,,"['opposite', 'sessile', 'narrower at the base', 'erect']",0.10002133333333334
52961,lythrum_salicaria_7461.jpeg,7460,lythrum salicaria,0,0,,1.0,[],0.05016
52962,lythrum_alatum_6681.jpeg,41390,lythrum alatum,1,1,,1.0,[],0.11936654804270462
52963,lythrum_salicaria_11759.jpeg,11758,lythrum salicaria,0,1,1.0,,[],0.05639466666666667
52964,lythrum_junceum_578.jpeg,13908,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.031616
52965,lythrum_junceum_2253.jpeg,15582,lythrum junceum,1,1,,1.0,[],0.092112
52966,lythrum_alatum_7618.jpeg,42327,lythrum alatum,1,0,1.0,1.0,[],0.10821333333333333
52967,lythrum_alatum_7180.jpg,41889,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.14530133333333334
52968,lythrum_flagellare_324.jpg,17146,lythrum flagellare,1,1,,1.0,[],0.07084266666666666
52969,lythrum_portula_008.jpg,17167,lythrum portula,1,1,,,"['opposite', 'sessile', 'prostrate and spreading']",0.2133933933933934
52970,lythrum_salicaria_8163.jpeg,8162,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.10570818505338078
52971,lythrum_salicaria_4502.jpeg,4501,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.07062933333333334
52972,lythrum_alatum_8783.jpg,43491,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.065448
52973,lythrum_salicaria_7411.jpeg,7410,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.054224
52974,lythrum_salicaria_8794.jpeg,8793,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.02624
52975,lythrum_salicaria_11440.jpg,11439,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.04685333333333333
52976,lythrum_lineare_056.jpeg,19632,lythrum lineare,1,1,,1.0,[],0.0523003003003003
52977,lythrum_junceum_1450.jpeg,14779,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'inflorescence raceme', 'flowers solitary in leaf axils', 'floral tube obconic', 'floral tube red dotted', 'petals purple', 'stamens 12']",0.061386666666666666
52978,lythrum_alatum_10131.jpeg,44839,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.05972575250836121
52979,lythrum_junceum_1957.jpeg,15286,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'sprawling or ascending']",0.10685815602836879
52980,lythrum_salicaria_10423.jpeg,10422,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.19658666666666666
52981,lythrum_alatum_1598.jpeg,36307,lythrum alatum,1,0,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.06626595744680851
52982,lythrum_virgatum_1112.jpeg,33282,lythrum virgatum,0,0,,,"['opposite', 'sessile', 'narrower at the base', 'inflorescence spikelike to raceme', 'flowers in whorled clusters', 'floral tube cylindrical', 'petals pink to purple', 'stamens 10-14']",0.042864
52983,lythrum_salicaria_3482.jpeg,3481,lythrum salicaria,0,1,1.0,1.0,[],0.053216
52984,lythrum_salicaria_1458.jpg,1457,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.15230604982206405
52985,lythrum_californicum_1757.jpg,21802,lythrum californicum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'linear', 'erect']",0.25350889679715305
52986,lythrum_salicaria_1315.jpg,1314,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.086096
52987,lythrum_californicum_718.jpg,20763,lythrum californicum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'linear', 'erect']",0.10725525525525526
52988,lythrum_alatum_6666.jpg,41375,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base']",0.17648
52989,lythrum_alatum_4253.jpg,38962,lythrum alatum,1,1,,1.0,[],0.117664
52990,lythrum_alatum_075.jpg,34784,lythrum alatum,1,1,,1.0,[],0.07560142348754448
52991,lythrum_alatum_10478.jpg,45186,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6', 'erect']",0.09068266666666666
52992,lythrum_salicaria_7604.jpeg,7603,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.15161066666666667
52993,lythrum_alatum_4445.jpeg,39154,lythrum alatum,1,1,,,"['inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.10826666666666666
52994,lythrum_alatum_858.jpeg,35567,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.08880533333333333
52995,lythrum_salicaria_11513.jpeg,11512,lythrum salicaria,0,0,,1.0,[],0.08741333333333333
52996,lythrum_salicaria_8063.jpg,8062,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base']",0.06123936170212766
52997,lythrum_junceum_3157.jpeg,16486,lythrum junceum,1,1,,,"['alternate', 'subsessile', 'obtuse to truncate at the base', 'inflorescence raceme', 'flowers solitary in leaf axils', 'floral tube obconic', 'floral tube red dotted', 'petals purple', 'stamens 12']",0.07773652694610779
52998,lythrum_alatum_5794.jpeg,40503,lythrum alatum,1,1,,1.0,[],0.06161022364217252
52999,lythrum_salicaria_12914.jpeg,12913,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.14569066666666666
53000,lythrum_maritimum_044.jpeg,13148,lythrum maritimum,1,1,,,"['opposite', 'subsessile', 'petals pink', 'usually with a darker midrib', 'prostrate']",0.026752
53001,lythrum_virgatum_268.jpeg,32438,lythrum virgatum,0,0,1.0,,[],0.118488
53002,lythrum_alatum_1530.jpeg,36239,lythrum alatum,1,1,,1.0,[],0.11776716417910447
53003,lythrum_alatum_6536.jpg,41245,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.127424
53004,lythrum_salicaria_1513.jpg,1512,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.16096407185628742
53005,lythrum_alatum_8749.jpeg,43457,lythrum alatum,1,1,,1.0,[],0.12788266666666667
53006,lythrum_alatum_5499.jpg,40208,lythrum alatum,1,1,1.0,,[],0.15898666666666667
53007,lythrum_alatum_1371.jpeg,36080,lythrum alatum,1,0,,1.0,[],0.08511466666666667
53008,lythrum_alatum_1754.jpeg,36463,lythrum alatum,1,1,,1.0,[],0.10931055900621119
53009,lythrum_alatum_1709.jpg,36418,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base']",0.09450666666666667
53010,lythrum_alatum_7743.jpg,42452,lythrum alatum,1,0,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.0278609865470852
53011,lythrum_alatum_3346.jpeg,38055,lythrum alatum,1,1,,,"['inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.11387733333333333
53012,lythrum_volgense_054.jpg,22473,lythrum volgense,1,1,,,"['needle-like', 'prostrate']",0.072576
53013,lythrum_portula_350.jpeg,17509,lythrum portula,1,1,,1.0,[],0.104928
53014,lythrum_junceum_3109.jpeg,16438,lythrum junceum,1,1,1.0,1.0,[],0.101232
53015,lythrum_portula_890.jpg,18049,lythrum portula,1,1,,1.0,[],0.106208
53016,lythrum_thymifolia_057.jpeg,22251,lythrum thymifolia,1,1,,,"['needle-like', 'prostrate']",0.13209042553191488
53017,lythrum_virgatum_1135.jpg,33305,lythrum virgatum,0,1,,1.0,[],0.037530666666666664
53018,lythrum_salicaria_981.jpg,980,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.137104
53019,lythrum_alatum_4441.jpg,39150,lythrum alatum,1,1,,,"['inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.032517333333333336
53020,lythrum_lineare_149.jpg,19725,lythrum lineare,1,1,,1.0,[],0.07538666666666667
53021,lythrum_alatum_6210.jpg,40919,lythrum alatum,1,0,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.11088533333333334
53022,lythrum_tribracteatum_289.jpeg,34627,lythrum tribracteatum,1,1,,1.0,[],0.056522522522522524
53023,lythrum_salicaria_7321.jpeg,7320,lythrum salicaria,0,0,1.0,,[],0.05104533333333333
53024,lythrum_salicaria_6732.jpeg,6731,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.12175800711743773
53025,lythrum_gracile_108.jpeg,16728,lythrum gracile,1,1,,1.0,[],0.105072
53026,lythrum_virgatum_660.jpg,32830,lythrum virgatum,0,1,,,"['opposite', 'sessile', 'narrower at the base', 'erect']",0.07818133333333334
53027,lythrum_portula_1047.jpg,18206,lythrum portula,1,1,,,"['opposite', 'sessile', 'prostrate and spreading']",0.124272
53028,lythrum_salicaria_12593.jpeg,12592,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.12981981981981983
53029,lythrum_alatum_1177.jpeg,35886,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.064032
53030,lythrum_salicaria_6553.jpeg,6552,lythrum salicaria,0,0,,,"['inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.04064
53031,lythrum_alatum_9695.jpg,44403,lythrum alatum,1,0,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base']",0.016917333333333333
53032,lythrum_salicaria_6331.jpeg,6330,lythrum salicaria,0,1,1.0,1.0,[],0.07402597402597402
53033,lythrum_lineare_266.jpg,19842,lythrum lineare,1,1,,,"['opposite', 'sessile', 'attenuate at the base', 'erect']",0.09162133333333333
53034,lythrum_alatum_4568.jpg,39277,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base']",0.034761565836298934
53035,lythrum_alatum_2003.jpeg,36712,lythrum alatum,1,0,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.09524675324675325
53036,lythrum_alatum_1680.jpg,36389,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.08783466666666667
53037,lythrum_salicaria_7854.jpeg,7853,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.027429333333333333
53038,lythrum_salicaria_4174.jpeg,4173,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.08677333333333333
53039,lythrum_californicum_119.jpg,20164,lythrum californicum,1,1,,,"['inflorescence raceme', 'petals purple', 'stamens 5-8']",0.09053333333333333
53040,lythrum_alatum_5542.jpeg,40251,lythrum alatum,1,1,,,"['inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.08350933333333334
53041,lythrum_salicaria_7483.jpeg,7482,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'inflorescence spikelike', 'flowers in whorled clusters', 'calyx with alternate long and small teeth', 'floral tube cylindrical', 'petals purple', 'stamens 12']",0.14922133333333334
53042,lythrum_portula_993.jpeg,18152,lythrum portula,1,1,,,"['opposite', 'sessile', 'prostrate and spreading']",0.13899733333333333
53043,lythrum_salicaria_2960.jpg,2959,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.1630681818181818
53044,lythrum_salicaria_7660.jpeg,7659,lythrum salicaria,0,0,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.04086702127659574
53045,lythrum_virgatum_645.jpeg,32815,lythrum virgatum,0,1,1.0,1.0,[],0.14437866666666666
53046,lythrum_salicaria_3012.jpg,3011,lythrum salicaria,0,1,,1.0,[],0.15794666666666668
53047,lythrum_alatum_3986.jpeg,38695,lythrum alatum,1,1,,,"['inflorescence raceme', 'petals purple', 'floral tube cylindrical', 'stamens 6']",0.10117866666666667
53048,lythrum_alatum_9705.jpeg,44413,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.10969066666666667
53049,lythrum_salicaria_4378.jpeg,4377,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.08087466666666666
53050,lythrum_salicaria_6594.jpeg,6593,lythrum salicaria,0,0,,1.0,[],0.068976
53051,lythrum_virgatum_566.jpeg,32736,lythrum virgatum,0,0,,,"['opposite', 'sessile', 'narrower at the base', 'erect']",0.11673066666666666
53052,lythrum_alatum_6307.jpg,41016,lythrum alatum,1,1,,1.0,[],0.119376
53053,lythrum_californicum_480.jpeg,20525,lythrum californicum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'linear', 'erect']",0.05448
53054,lythrum_portula_2391.jpeg,19550,lythrum portula,1,1,,1.0,[],0.08747733333333334
53055,lythrum_alatum_10077.jpg,44785,lythrum alatum,1,0,,1.0,[],0.04210810810810811
53056,lythrum_virgatum_427.jpeg,32597,lythrum virgatum,0,0,,,"['opposite', 'sessile', 'narrower at the base']",0.030786096256684492
53057,lythrum_salicaria_10150.jpeg,10149,lythrum salicaria,0,0,,1.0,[],0.05592192192192192
53058,lythrum_californicum_1852.jpg,21897,lythrum californicum,1,1,,,"['inflorescence raceme', 'petals purple', 'stamens 5-8']",0.1026405693950178
53059,lythrum_californicum_1167.jpeg,21212,lythrum californicum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'linear', 'erect']",0.04256
53060,lythrum_alatum_9307.jpeg,44015,lythrum alatum,1,1,,,"['opposite', 'opposite, becoming alternate distally', 'sessile', 'attenuate at the base', 'erect']",0.077312
53061,lythrum_salicaria_666.jpg,665,lythrum salicaria,0,1,,,"['opposite', 'sessile', 'opposite, becoming alternate distally', 'rounded at the base', 'erect']",0.129568
53062,lythrum_alatum_6123.jpg,40832,lythrum alatum,1,0,,1.0,[],0.09950177935943061
